en,file-name,label,png_path
Lesser Horseshoe Bat,XC1037990-bct_woodland_hope_16_rhinolophus_hipposideros_20240628_023600.wav,6,spectograms/XC1037990-bct_woodland_hope_16_rhinolophus_hipposideros_20240628_023600.png
Lesser Horseshoe Bat,XC1037984-bct_woodland_hope_10_rhinolophus_hipposideros_20240716_220900.wav,6,spectograms/XC1037984-bct_woodland_hope_10_rhinolophus_hipposideros_20240716_220900.png
Lesser Horseshoe Bat,XC1037851-bct_bbats_155_rhinolophus_hipposideros_20240728_015700.wav,6,spectograms/XC1037851-bct_bbats_155_rhinolophus_hipposideros_20240728_015700.png
Lesser Horseshoe Bat,XC1005011-RHIHIP_20250519_053932.wav,6,spectograms/XC1005011-RHIHIP_20250519_053932.png
Lesser Horseshoe Bat,XC1005010-RHIHIP_20250519_053623.wav,6,spectograms/XC1005010-RHIHIP_20250519_053623.png
Lesser Horseshoe Bat,XC1005008-RHIHIP_20250519_053528.wav,6,spectograms/XC1005008-RHIHIP_20250519_053528.png
Lesser Horseshoe Bat,XC1005006-RHIHIP_20250519_053519.wav,6,spectograms/XC1005006-RHIHIP_20250519_053519.png
Lesser Horseshoe Bat,XC1005004-RHIHIP_20250519_050021.wav,6,spectograms/XC1005004-RHIHIP_20250519_050021.png
Lesser Horseshoe Bat,XC1005003-RHIHIP_20250519_044303.wav,6,spectograms/XC1005003-RHIHIP_20250519_044303.png
Lesser Horseshoe Bat,XC1005002-RHIHIP_20250519_000153.wav,6,spectograms/XC1005002-RHIHIP_20250519_000153.png
Lesser Horseshoe Bat,XC1004998-RHIFER_20250519_015537.wav,6,spectograms/XC1004998-RHIFER_20250519_015537.png
Lesser Horseshoe Bat,XC910361-RHIHIP_20240529_220122.wav,6,spectograms/XC910361-RHIHIP_20240529_220122.png
Lesser Horseshoe Bat,XC910360-RHIHIP_20240529_220129.wav,6,spectograms/XC910360-RHIHIP_20240529_220129.png
Lesser Horseshoe Bat,XC910359-NoID_20240529_220026XC.wav,6,spectograms/XC910359-NoID_20240529_220026XC.png
Lesser Horseshoe Bat,XC910358-20240529_215851.wav,6,spectograms/XC910358-20240529_215851.png
Lesser Horseshoe Bat,XC822589-rhipp_20230810_212501.wav,6,spectograms/XC822589-rhipp_20230810_212501.png
Lesser Horseshoe Bat,XC822574-RHIP_20230811_2222.wav,6,spectograms/XC822574-RHIP_20230811_2222.png
Lesser Horseshoe Bat,XC822568-RHIP_20230811_2330.wav,6,spectograms/XC822568-RHIP_20230811_2330.png
Lesser Horseshoe Bat,XC927583-04010009.wav,6,spectograms/XC927583-04010009.png
Lesser Horseshoe Bat,XC844674-Rhihip_echo_0058.wav,6,spectograms/XC844674-Rhihip_echo_0058.png
Lesser Horseshoe Bat,XC844672-Rhihip_echo_0056.wav,6,spectograms/XC844672-Rhihip_echo_0056.png
Lesser Horseshoe Bat,XC844671-Rhihip_echo_0055.wav,6,spectograms/XC844671-Rhihip_echo_0055.png
Lesser Horseshoe Bat,XC844670-Rhihip_echo_0054.wav,6,spectograms/XC844670-Rhihip_echo_0054.png
Lesser Horseshoe Bat,XC844669-Rhihip_echo_0049.wav,6,spectograms/XC844669-Rhihip_echo_0049.png
Lesser Horseshoe Bat,XC805646-33_Car660441-2021-Pass1-H1-20210515_214152_000_RHIHIP_SUR.wav,6,spectograms/XC805646-33_Car660441-2021-Pass1-H1-20210515_214152_000_RHIHIP_SUR.png
Soprano Pipistrelle,XC1060750-Pippyg-Paparitsa2021-sc-M00045.wav,9,spectograms/XC1060750-Pippyg-Paparitsa2021-sc-M00045.png
Soprano Pipistrelle,"XC1037039-PIPPYG_20250827_221941-Pipistellus-pygmaeus.-UK.-Cornwall,-Helston.-Caervallack.-Stephan-Risch.wav",9,"spectograms/XC1037039-PIPPYG_20250827_221941-Pipistellus-pygmaeus.-UK.-Cornwall,-Helston.-Caervallack.-Stephan-Risch.png"
Soprano Pipistrelle,XC1061932-Orfeas-D500-14to15May2020-M02024.wav,9,spectograms/XC1061932-Orfeas-D500-14to15May2020-M02024.png
Soprano Pipistrelle,XC1061343-Metsovo-2021-d1000_2-M00011_00015_000.wav,9,spectograms/XC1061343-Metsovo-2021-d1000_2-M00011_00015_000.png
Soprano Pipistrelle,XC1060632-Pippyg-AgApostol_20250710_052900.wav,9,spectograms/XC1060632-Pippyg-AgApostol_20250710_052900.png
Soprano Pipistrelle,XC1060629-Pippyg-AgApostol_20250710_052550.wav,9,spectograms/XC1060629-Pippyg-AgApostol_20250710_052550.png
Soprano Pipistrelle,XC1060623-Pippyg-AgApostol_20250709_212640.wav,9,spectograms/XC1060623-Pippyg-AgApostol_20250709_212640.png
Soprano Pipistrelle,XC1059743-Device000_20251011_223024.wav,9,spectograms/XC1059743-Device000_20251011_223024.png
Soprano Pipistrelle,XC1053139-Device000_20251011_223024.wav,9,spectograms/XC1053139-Device000_20251011_223024.png
Soprano Pipistrelle,XC1047190-07100088.wav,9,spectograms/XC1047190-07100088.png
Soprano Pipistrelle,XC1047167-07100065.wav,9,spectograms/XC1047167-07100065.png
Soprano Pipistrelle,XC1047164-07100056.wav,9,spectograms/XC1047164-07100056.png
Soprano Pipistrelle,XC1047162-07100003.wav,9,spectograms/XC1047162-07100003.png
Soprano Pipistrelle,XC1047061-07100019.wav,9,spectograms/XC1047061-07100019.png
Soprano Pipistrelle,XC1044710-xc-DEV_000_20251001_213342-000000.wav,9,spectograms/XC1044710-xc-DEV_000_20251001_213342-000000.png
Soprano Pipistrelle,XC1043272-Device000_20250926_215757.wav,9,spectograms/XC1043272-Device000_20250926_215757.png
Soprano Pipistrelle,XC1040983-pipistrellus_pygmaeus_siemianowka_podlaskie_20250920_191404.wav,9,spectograms/XC1040983-pipistrellus_pygmaeus_siemianowka_podlaskie_20250920_191404.png
Soprano Pipistrelle,XC1040982-pipistrellus_pygmaeus_siemianowka_podlaskie_20250920_191152.wav,9,spectograms/XC1040982-pipistrellus_pygmaeus_siemianowka_podlaskie_20250920_191152.png
Soprano Pipistrelle,XC1040981-pipistrellus_pygmaeus_siemianowka_podlaskie_20250920_190945.wav,9,spectograms/XC1040981-pipistrellus_pygmaeus_siemianowka_podlaskie_20250920_190945.png
Soprano Pipistrelle,XC1034815-2025-08-30c.wav,9,spectograms/XC1034815-2025-08-30c.png
Soprano Pipistrelle,XC1034302-PIPPIP_20250831_010901.wav,9,spectograms/XC1034302-PIPPIP_20250831_010901.png
Soprano Pipistrelle,XC1034301-PIPPYG_20250831_011023.wav,9,spectograms/XC1034301-PIPPYG_20250831_011023.png
Soprano Pipistrelle,XC1034296-26421301.wav,9,spectograms/XC1034296-26421301.png
Soprano Pipistrelle,XC1034173-PIPPYG_20250827_215022.wav,9,spectograms/XC1034173-PIPPYG_20250827_215022.png
Soprano Pipistrelle,XC1032612-2025-08-24a.wav,9,spectograms/XC1032612-2025-08-24a.png
Soprano Pipistrelle,XC1032318-2025-08-23e.wav,9,spectograms/XC1032318-2025-08-23e.png
Soprano Pipistrelle,XC1032317-2025-08-23d.wav,9,spectograms/XC1032317-2025-08-23d.png
Soprano Pipistrelle,XC1032315-2025-08-23c.wav,9,spectograms/XC1032315-2025-08-23c.png
Soprano Pipistrelle,XC1032313-2025-08-23b.wav,9,spectograms/XC1032313-2025-08-23b.png
Soprano Pipistrelle,XC1032312-2025-08-23a.wav,9,spectograms/XC1032312-2025-08-23a.png
Soprano Pipistrelle,XC1031662-2025-08-21.wav,9,spectograms/XC1031662-2025-08-21.png
Soprano Pipistrelle,XC1031660-2025-08-20a.wav,9,spectograms/XC1031660-2025-08-20a.png
Soprano Pipistrelle,XC1031208-2025-08-19.wav,9,spectograms/XC1031208-2025-08-19.png
Soprano Pipistrelle,XC1030362-2025-08-18b.wav,9,spectograms/XC1030362-2025-08-18b.png
Soprano Pipistrelle,XC1030145-2025-08-18.wav,9,spectograms/XC1030145-2025-08-18.png
Soprano Pipistrelle,XC1030139-PIPPYG_20250813_222627.wav,9,spectograms/XC1030139-PIPPYG_20250813_222627.png
Soprano Pipistrelle,XC1029329-PIPPYG_20250812_233530.wav,9,spectograms/XC1029329-PIPPYG_20250812_233530.png
Soprano Pipistrelle,XC1029054-MINSCH_20250814_214754.wav,9,spectograms/XC1029054-MINSCH_20250814_214754.png
Soprano Pipistrelle,XC1026134-PIPPYG_20250721_220421.wav,9,spectograms/XC1026134-PIPPYG_20250721_220421.png
Soprano Pipistrelle,XC1023790-PIPPYG_20210915_201037.wav,9,spectograms/XC1023790-PIPPYG_20210915_201037.png
Soprano Pipistrelle,XC1018949-M000441.wav,9,spectograms/XC1018949-M000441.png
Soprano Pipistrelle,XC1018327-PIPPYG_20220826_201439.wav,9,spectograms/XC1018327-PIPPYG_20220826_201439.png
Soprano Pipistrelle,XC998955-PIPPYG_20250516_220249.wav,9,spectograms/XC998955-PIPPYG_20250516_220249.png
Soprano Pipistrelle,XC892070-PIPPYG_20240330_195912.wav,9,spectograms/XC892070-PIPPYG_20240330_195912.png
Soprano Pipistrelle,XC892037-PIPPYG_20240330_192336.wav,9,spectograms/XC892037-PIPPYG_20240330_192336.png
Soprano Pipistrelle,XC881715-PIPPYG_20240314_193230.wav,9,spectograms/XC881715-PIPPYG_20240314_193230.png
Soprano Pipistrelle,XC881714-PIPPYG_20240314_193119.wav,9,spectograms/XC881714-PIPPYG_20240314_193119.png
Soprano Pipistrelle,XC830507-230917_1841-mix-Ppyg-ev-Paur.wav,9,spectograms/XC830507-230917_1841-mix-Ppyg-ev-Paur.png
Soprano Pipistrelle,XC829460-PIPPYG_20230914_201337.wav,9,spectograms/XC829460-PIPPYG_20230914_201337.png
Soprano Pipistrelle,XC829082-230911_1829-mix-Ppyg.wav,9,spectograms/XC829082-230911_1829-mix-Ppyg.png
Soprano Pipistrelle,XC754175-220923_0979A-sel-Ppyg.wav,9,spectograms/XC754175-220923_0979A-sel-Ppyg.png
Soprano Pipistrelle,XC956918-20240825_202558.wav,9,spectograms/XC956918-20240825_202558.png
Soprano Pipistrelle,XC928050-PIPPYG_20240818_002455.wav,9,spectograms/XC928050-PIPPYG_20240818_002455.png
Soprano Pipistrelle,XC926849-PIPPYG_20240812_223336.wav,9,spectograms/XC926849-PIPPYG_20240812_223336.png
Soprano Pipistrelle,XC926735-PIPPYG_20240811_212535.wav,9,spectograms/XC926735-PIPPYG_20240811_212535.png
Soprano Pipistrelle,XC926727-PIPPYG_20240809_212331.wav,9,spectograms/XC926727-PIPPYG_20240809_212331.png
Soprano Pipistrelle,XC925298-PIPPYG_20240804_Södra-Rörum-Prästabonnens-gård.wav,9,spectograms/XC925298-PIPPYG_20240804_Södra-Rörum-Prästabonnens-gård.png
Soprano Pipistrelle,XC924521-PIPPYG_20240801_222302.wav,9,spectograms/XC924521-PIPPYG_20240801_222302.png
Soprano Pipistrelle,XC924354-PIPPYG_20240723_221654.wav,9,spectograms/XC924354-PIPPYG_20240723_221654.png
Soprano Pipistrelle,XC924353-PIPPYG_20240723_221600.wav,9,spectograms/XC924353-PIPPYG_20240723_221600.png
Soprano Pipistrelle,XC923530-PIPPYG_20240717_212524.wav,9,spectograms/XC923530-PIPPYG_20240717_212524.png
Soprano Pipistrelle,XC918464-2MU01475_20240615_235730_dvärgpip.wav,9,spectograms/XC918464-2MU01475_20240615_235730_dvärgpip.png
Soprano Pipistrelle,XC910369-20240604_035600Pippygmaeussoccall.wav,9,spectograms/XC910369-20240604_035600Pippygmaeussoccall.png
Soprano Pipistrelle,XC909907-Echolocation---Manno-Kolvoort.wav,9,spectograms/XC909907-Echolocation---Manno-Kolvoort.png
Soprano Pipistrelle,XC895323-Husie.wav,9,spectograms/XC895323-Husie.png
Soprano Pipistrelle,XC892061-PIPPYG_20240330_201513.wav,9,spectograms/XC892061-PIPPYG_20240330_201513.png
Soprano Pipistrelle,XC881721-PIPPYG_20240314_191436.wav,9,spectograms/XC881721-PIPPYG_20240314_191436.png
Soprano Pipistrelle,XC881716-PIPPYG_20240314_194850.wav,9,spectograms/XC881716-PIPPYG_20240314_194850.png
Soprano Pipistrelle,XC877713-wurb_20230825T025505+0200_N58.934234E15.68426_FS384_28kHz-39dB.wav,9,spectograms/XC877713-wurb_20230825T025505+0200_N58.934234E15.68426_FS384_28kHz-39dB.png
Soprano Pipistrelle,XC829795-20230915_213942XC.wav,9,spectograms/XC829795-20230915_213942XC.png
Soprano Pipistrelle,XC828992-Pip_pygmaeus_social.wav,9,spectograms/XC828992-Pip_pygmaeus_social.png
Soprano Pipistrelle,XC828991-Pip_pygmaeus_buzz0329.wav,9,spectograms/XC828991-Pip_pygmaeus_buzz0329.png
Soprano Pipistrelle,XC828582-NoID_20230908_220602.wav,9,spectograms/XC828582-NoID_20230908_220602.png
Soprano Pipistrelle,XC828581-PIPPYG_20230908_221535.wav,9,spectograms/XC828581-PIPPYG_20230908_221535.png
Soprano Pipistrelle,XC828580-PLEAUR_20230908_220650.wav,9,spectograms/XC828580-PLEAUR_20230908_220650.png
Soprano Pipistrelle,XC828578-PIPPYG_20230908_220339.wav,9,spectograms/XC828578-PIPPYG_20230908_220339.png
Soprano Pipistrelle,XC828332-NoID_20230908_221635.wav,9,spectograms/XC828332-NoID_20230908_221635.png
Soprano Pipistrelle,XC828330-NoID_20230908_220410.wav,9,spectograms/XC828330-NoID_20230908_220410.png
Soprano Pipistrelle,XC828329-NoID_20230908_220355.wav,9,spectograms/XC828329-NoID_20230908_220355.png
Soprano Pipistrelle,XC826091-wurb_20230601T222303+0200_N58.91E17.66_TE256_20kHz-33dB.wav,9,spectograms/XC826091-wurb_20230601T222303+0200_N58.91E17.66_TE256_20kHz-33dB.png
Soprano Pipistrelle,XC825252-221013_1032A-sel-Ppyg.wav,9,spectograms/XC825252-221013_1032A-sel-Ppyg.png
Soprano Pipistrelle,XC825174-PIPPYG_20230825_214317XC.wav,9,spectograms/XC825174-PIPPYG_20230825_214317XC.png
Soprano Pipistrelle,XC825173-PIPPYG_20230825_215629.wav,9,spectograms/XC825173-PIPPYG_20230825_215629.png
Soprano Pipistrelle,XC825172-PIPPYG_20230825_213918XC.wav,9,spectograms/XC825172-PIPPYG_20230825_213918XC.png
Soprano Pipistrelle,XC821206-230720_1681-mix-Nnoc-ppyg.wav,9,spectograms/XC821206-230720_1681-mix-Nnoc-ppyg.png
Soprano Pipistrelle,XC817759-20230718_215345-_1672-Ppyg.wav,9,spectograms/XC817759-20230718_215345-_1672-Ppyg.png
Soprano Pipistrelle,XC817757-230718_1672-Ppyg.wav,9,spectograms/XC817757-230718_1672-Ppyg.png
Soprano Pipistrelle,XC817387-M031602.wav,9,spectograms/XC817387-M031602.png
Soprano Pipistrelle,XC817386-M031601.wav,9,spectograms/XC817386-M031601.png
Soprano Pipistrelle,XC813176-PIPPYG_20230630_231417XC.wav,9,spectograms/XC813176-PIPPYG_20230630_231417XC.png
Soprano Pipistrelle,XC808135-MINSCH_20230610_223636.wav,9,spectograms/XC808135-MINSCH_20230610_223636.png
Soprano Pipistrelle,XC808008-20230610_005756.wav,9,spectograms/XC808008-20230610_005756.png
Soprano Pipistrelle,XC807912-MINSCH_20230601_215734.wav,9,spectograms/XC807912-MINSCH_20230601_215734.png
Soprano Pipistrelle,XC805635-26_Car111377-2021-Pass1-Z2-20210510_053012_000_PIPPYG_exholocation_et_cris_sociaux_SUR.wav,9,spectograms/XC805635-26_Car111377-2021-Pass1-Z2-20210510_053012_000_PIPPYG_exholocation_et_cris_sociaux_SUR.png
Soprano Pipistrelle,XC803915-20230526_022515.wav,9,spectograms/XC803915-20230526_022515.png
Soprano Pipistrelle,XC803462-220605_0368.wav,9,spectograms/XC803462-220605_0368.png
Soprano Pipistrelle,XC759038-210610_0482B-sel-Dvärgpipistrell-näktergal.wav,9,spectograms/XC759038-210610_0482B-sel-Dvärgpipistrell-näktergal.png
Soprano Pipistrelle,XC757277-220721_0734B2-anon-mix-Ppyg-Gulsparv-koltrast-rödhake-får.wav,9,spectograms/XC757277-220721_0734B2-anon-mix-Ppyg-Gulsparv-koltrast-rödhake-får.png
Soprano Pipistrelle,XC754139-221004_1015-mix-Ppyg.wav,9,spectograms/XC754139-221004_1015-mix-Ppyg.png
Soprano Pipistrelle,XC754136-221004_1012-mix-Ppyg.wav,9,spectograms/XC754136-221004_1012-mix-Ppyg.png
Common Pipistrelle,XC1061363-Metsovo-2021-d1000_3-M00007_00000_000.wav,0,spectograms/XC1061363-Metsovo-2021-d1000_3-M00007_00000_000.png
Common Pipistrelle,XC1061362-Metsovo-2021-d1000_3-M00006_00020_000.wav,0,spectograms/XC1061362-Metsovo-2021-d1000_3-M00006_00020_000.png
Common Pipistrelle,XC1061361-Metsovo-2021-d1000_3-M00006_00000_000.wav,0,spectograms/XC1061361-Metsovo-2021-d1000_3-M00006_00000_000.png
Common Pipistrelle,XC1061360-Metsovo-2021-d1000_3-M00005_00020_000.wav,0,spectograms/XC1061360-Metsovo-2021-d1000_3-M00005_00020_000.png
Common Pipistrelle,XC1061359-Metsovo-2021-d1000_3-M00005_00000_000.wav,0,spectograms/XC1061359-Metsovo-2021-d1000_3-M00005_00000_000.png
Common Pipistrelle,XC1061358-Metsovo-2021-d1000_3-M00004_00005_000.wav,0,spectograms/XC1061358-Metsovo-2021-d1000_3-M00004_00005_000.png
Common Pipistrelle,XC1061356-Metsovo-2021-d1000_3-M00003_00025_000.wav,0,spectograms/XC1061356-Metsovo-2021-d1000_3-M00003_00025_000.png
Common Pipistrelle,XC1061355-Metsovo-2021-d1000_3-M00003_00010_000.wav,0,spectograms/XC1061355-Metsovo-2021-d1000_3-M00003_00010_000.png
Common Pipistrelle,XC1061354-Metsovo-2021-d1000_3-M00003_00000_000.wav,0,spectograms/XC1061354-Metsovo-2021-d1000_3-M00003_00000_000.png
Common Pipistrelle,XC1061353-Metsovo-2021-d1000_3-M00002_00000_000.wav,0,spectograms/XC1061353-Metsovo-2021-d1000_3-M00002_00000_000.png
Common Pipistrelle,XC1061352-Metsovo-2021-d1000_2-M00018_00005_000.wav,0,spectograms/XC1061352-Metsovo-2021-d1000_2-M00018_00005_000.png
Common Pipistrelle,XC1061351-Metsovo-2021-d1000_2-M00018_00000_000.wav,0,spectograms/XC1061351-Metsovo-2021-d1000_2-M00018_00000_000.png
Common Pipistrelle,XC1061350-Metsovo-2021-d1000_2-M00017_00000_000.wav,0,spectograms/XC1061350-Metsovo-2021-d1000_2-M00017_00000_000.png
Common Pipistrelle,XC1061349-Metsovo-2021-d1000_2-M00016_00000_000.wav,0,spectograms/XC1061349-Metsovo-2021-d1000_2-M00016_00000_000.png
Common Pipistrelle,XC1061348-Metsovo-2021-d1000_2-M00015_00010_000.wav,0,spectograms/XC1061348-Metsovo-2021-d1000_2-M00015_00010_000.png
Common Pipistrelle,XC1061347-Metsovo-2021-d1000_2-M00015_00000_000.wav,0,spectograms/XC1061347-Metsovo-2021-d1000_2-M00015_00000_000.png
Common Pipistrelle,XC1061346-Metsovo-2021-d1000_2-M00014_00010_000.wav,0,spectograms/XC1061346-Metsovo-2021-d1000_2-M00014_00010_000.png
Common Pipistrelle,XC1061345-Metsovo-2021-d1000_2-M00013_00000_000.wav,0,spectograms/XC1061345-Metsovo-2021-d1000_2-M00013_00000_000.png
Common Pipistrelle,XC1061344-Metsovo-2021-d1000_2-M00012_00000_000.wav,0,spectograms/XC1061344-Metsovo-2021-d1000_2-M00012_00000_000.png
Common Pipistrelle,XC1061340-Metsovo-2021-d1000_2-M00010_00010_000.wav,0,spectograms/XC1061340-Metsovo-2021-d1000_2-M00010_00010_000.png
Common Pipistrelle,XC1061339-Metsovo-2021-d1000_2-M00009_00010_000.wav,0,spectograms/XC1061339-Metsovo-2021-d1000_2-M00009_00010_000.png
Common Pipistrelle,XC1061338-Metsovo-2021-d1000_2-M00009_00000_000.wav,0,spectograms/XC1061338-Metsovo-2021-d1000_2-M00009_00000_000.png
Common Pipistrelle,XC1061337-Metsovo-2021-d1000_2-M00008_00000_000.wav,0,spectograms/XC1061337-Metsovo-2021-d1000_2-M00008_00000_000.png
Common Pipistrelle,XC1061336-Metsovo-2021-d1000_2-M00007_00015_000.wav,0,spectograms/XC1061336-Metsovo-2021-d1000_2-M00007_00015_000.png
Common Pipistrelle,XC1061335-Metsovo-2021-d1000_2-M00007_00005_000.wav,0,spectograms/XC1061335-Metsovo-2021-d1000_2-M00007_00005_000.png
Common Pipistrelle,XC1061334-Metsovo-2021-d1000_2-M00006_00015_000.wav,0,spectograms/XC1061334-Metsovo-2021-d1000_2-M00006_00015_000.png
Common Pipistrelle,XC1061333-Metsovo-2021-d1000_2-M00006_00000_000.wav,0,spectograms/XC1061333-Metsovo-2021-d1000_2-M00006_00000_000.png
Common Pipistrelle,XC1061332-Metsovo-2021-d1000_2-M00004_00000_000.wav,0,spectograms/XC1061332-Metsovo-2021-d1000_2-M00004_00000_000.png
Common Pipistrelle,XC1061331-Metsovo-2021-d1000_2-M00003_00000_000.wav,0,spectograms/XC1061331-Metsovo-2021-d1000_2-M00003_00000_000.png
Common Pipistrelle,XC1061330-Metsovo-2021-d1000_1_M00054_00000_000.wav,0,spectograms/XC1061330-Metsovo-2021-d1000_1_M00054_00000_000.png
Common Pipistrelle,XC1061329-Metsovo-2021-d1000_1_M00053_00010_000.wav,0,spectograms/XC1061329-Metsovo-2021-d1000_1_M00053_00010_000.png
Common Pipistrelle,XC1061328-Metsovo-2021-d1000_1_M00052_00000_000.wav,0,spectograms/XC1061328-Metsovo-2021-d1000_1_M00052_00000_000.png
Common Pipistrelle,XC1061327-Metsovo-2021-d1000_1_M00051_00000_000.wav,0,spectograms/XC1061327-Metsovo-2021-d1000_1_M00051_00000_000.png
Common Pipistrelle,XC1061326-Metsovo-2021-d1000_1_M00050_00010_000.wav,0,spectograms/XC1061326-Metsovo-2021-d1000_1_M00050_00010_000.png
Common Pipistrelle,XC1061325-Metsovo-2021-d1000_1_M00050_00000_000.wav,0,spectograms/XC1061325-Metsovo-2021-d1000_1_M00050_00000_000.png
Common Pipistrelle,XC1061324-Metsovo-2021-d1000_1_M00047_00000_000.wav,0,spectograms/XC1061324-Metsovo-2021-d1000_1_M00047_00000_000.png
Common Pipistrelle,XC1061323-Metsovo-2021-d1000_1_M00044_00000_000.wav,0,spectograms/XC1061323-Metsovo-2021-d1000_1_M00044_00000_000.png
Common Pipistrelle,XC1061322-Metsovo-2021-d1000_1_M00042_00000_000.wav,0,spectograms/XC1061322-Metsovo-2021-d1000_1_M00042_00000_000.png
Common Pipistrelle,XC1061321-Metsovo-2021-d1000_1_M00041_00005_000.wav,0,spectograms/XC1061321-Metsovo-2021-d1000_1_M00041_00005_000.png
Common Pipistrelle,XC1061320-Metsovo-2021-d1000_1_M00040_00000_000.wav,0,spectograms/XC1061320-Metsovo-2021-d1000_1_M00040_00000_000.png
Common Pipistrelle,XC1061319-Metsovo-2021-d1000_1_M00039_00000_000.wav,0,spectograms/XC1061319-Metsovo-2021-d1000_1_M00039_00000_000.png
Common Pipistrelle,XC1061318-Metsovo-2021-d1000_1_M00038_00005_000.wav,0,spectograms/XC1061318-Metsovo-2021-d1000_1_M00038_00005_000.png
Common Pipistrelle,XC1061317-Metsovo-2021-d1000_1_M00037_00020_000.wav,0,spectograms/XC1061317-Metsovo-2021-d1000_1_M00037_00020_000.png
Common Pipistrelle,XC1061316-Metsovo-2021-d1000_1_M00037_00000_000.wav,0,spectograms/XC1061316-Metsovo-2021-d1000_1_M00037_00000_000.png
Common Pipistrelle,XC1061315-Metsovo-2021-d1000_1_M00034_00000_000.wav,0,spectograms/XC1061315-Metsovo-2021-d1000_1_M00034_00000_000.png
Common Pipistrelle,XC1061314-Metsovo-2021-d1000_1_M00033_00000_000.wav,0,spectograms/XC1061314-Metsovo-2021-d1000_1_M00033_00000_000.png
Common Pipistrelle,XC1061313-Metsovo-2021-d1000_1_M00032_00000_000.wav,0,spectograms/XC1061313-Metsovo-2021-d1000_1_M00032_00000_000.png
Common Pipistrelle,XC1061312-Metsovo-2021-d1000_1_M00031_00000_000.wav,0,spectograms/XC1061312-Metsovo-2021-d1000_1_M00031_00000_000.png
Common Pipistrelle,XC1061311-Metsovo-2021-d1000_1_M00030_00000_000.wav,0,spectograms/XC1061311-Metsovo-2021-d1000_1_M00030_00000_000.png
Common Pipistrelle,XC1061310-Metsovo-2021-d1000_1_M00029_00005_000.wav,0,spectograms/XC1061310-Metsovo-2021-d1000_1_M00029_00005_000.png
Common Pipistrelle,XC1061309-Metsovo-2021-d1000_1_M00029_00000_000.wav,0,spectograms/XC1061309-Metsovo-2021-d1000_1_M00029_00000_000.png
Common Pipistrelle,XC1061308-Metsovo-2021-d1000_1_M00027_00000_000.wav,0,spectograms/XC1061308-Metsovo-2021-d1000_1_M00027_00000_000.png
Common Pipistrelle,XC1061307-Metsovo-2021-d1000_1_M00026_00000_000.wav,0,spectograms/XC1061307-Metsovo-2021-d1000_1_M00026_00000_000.png
Common Pipistrelle,XC1061306-Metsovo-2021-d1000_1_M00025_00000_000.wav,0,spectograms/XC1061306-Metsovo-2021-d1000_1_M00025_00000_000.png
Common Pipistrelle,XC1061305-Metsovo-2021-d1000_1_M00024_00000_000.wav,0,spectograms/XC1061305-Metsovo-2021-d1000_1_M00024_00000_000.png
Common Pipistrelle,XC1061304-Metsovo-2021-d1000_1_M00023_00005_000.wav,0,spectograms/XC1061304-Metsovo-2021-d1000_1_M00023_00005_000.png
Common Pipistrelle,XC1061303-Metsovo-2021-d1000_1_M00022_00005_000.wav,0,spectograms/XC1061303-Metsovo-2021-d1000_1_M00022_00005_000.png
Common Pipistrelle,XC1061302-Metsovo-2021-d1000_1_M00021_00005_000.wav,0,spectograms/XC1061302-Metsovo-2021-d1000_1_M00021_00005_000.png
Common Pipistrelle,XC1061301-Metsovo-2021-d1000_1_M00016_00000_000.wav,0,spectograms/XC1061301-Metsovo-2021-d1000_1_M00016_00000_000.png
Common Pipistrelle,XC1061300-Metsovo-2021-d1000_1_M00015_00000_000.wav,0,spectograms/XC1061300-Metsovo-2021-d1000_1_M00015_00000_000.png
Common Pipistrelle,XC1061299-Metsovo-2021-d1000_1_M00013_00000_000.wav,0,spectograms/XC1061299-Metsovo-2021-d1000_1_M00013_00000_000.png
Common Pipistrelle,XC1061298-Metsovo-2021-d1000_1_M00012_00000_000.wav,0,spectograms/XC1061298-Metsovo-2021-d1000_1_M00012_00000_000.png
Common Pipistrelle,XC1061297-Metsovo-2021-d1000_1_M00011_00000_000.wav,0,spectograms/XC1061297-Metsovo-2021-d1000_1_M00011_00000_000.png
Common Pipistrelle,XC1061296-Metsovo-2021-d1000_1_M00010_00000_000.wav,0,spectograms/XC1061296-Metsovo-2021-d1000_1_M00010_00000_000.png
Common Pipistrelle,XC1061295-Metsovo-2021-d1000_1_M00009_00000_000.wav,0,spectograms/XC1061295-Metsovo-2021-d1000_1_M00009_00000_000.png
Common Pipistrelle,XC1061294-Metsovo-2021-d1000_1_M00008_00000_000.wav,0,spectograms/XC1061294-Metsovo-2021-d1000_1_M00008_00000_000.png
Common Pipistrelle,XC1061293-Metsovo-2021-d1000_1_M00007_00000_000.wav,0,spectograms/XC1061293-Metsovo-2021-d1000_1_M00007_00000_000.png
Common Pipistrelle,XC1061292-Metsovo-2021-d1000_1_M00006_00000_000.wav,0,spectograms/XC1061292-Metsovo-2021-d1000_1_M00006_00000_000.png
Common Pipistrelle,XC1061291-Metsovo-2021-d1000_1_M00005_00000_000.wav,0,spectograms/XC1061291-Metsovo-2021-d1000_1_M00005_00000_000.png
Common Pipistrelle,XC1061290-Metsovo-2021-d1000_1_M00004_00000_000.wav,0,spectograms/XC1061290-Metsovo-2021-d1000_1_M00004_00000_000.png
